 ,Area,Mean,Min,Max,X,Y
1,0,86,86,86,575.538,180.006
2,0,78,78,78,705.646,152.964
3,0,87,87,87,586.253,129.493
4,0,89,89,89,659.726,100.410
5,0,137,137,137,612.785,169.291
